date,time,city,tempC,tempF,windspeedMiles,windspeedKmph,winddirDegree,winddir16Point,weatherCode,weatherDesc,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex
2021-01-26,600,Houston,18,64,4,6,70,ENE,116,Partly cloudy,0.0,0.0,30,10,6,1010,30,30,18,64,-0,31,18,64,6,10,18,64,5
2021-01-26,900,Houston,18,64,3,5,102,ESE,116,Partly cloudy,0.0,0.0,30,10,6,1012,30,52,18,64,0,32,18,64,4,7,18,64,5
2021-01-26,1200,Houston,19,66,5,8,85,E,116,Partly cloudy,0.0,0.0,31,10,6,1012,30,86,19,66,2,35,19,66,6,9,19,66,5
2021-01-26,1500,Houston,20,68,6,9,65,ENE,122,Overcast,0.0,0.0,35,10,6,1010,30,100,20,68,4,39,20,68,7,11,20,68,5
2021-01-26,1800,Houston,20,67,6,9,70,ENE,122,Overcast,0.0,0.0,43,10,6,1010,30,98,20,67,7,44,20,67,7,12,20,67,1
2021-01-26,2100,Houston,19,66,6,10,76,ENE,122,Overcast,0.0,0.0,51,10,6,1011,30,87,19,66,8,47,19,66,9,14,19,66,1
2021-01-27,0,Houston,20,67,3,4,137,SE,116,Partly cloudy,0.0,0.0,49,10,6,1012,30,26,20,67,9,47,20,67,4,6,20,67,1
2021-01-27,300,Houston,18,65,8,13,262,W,116,Partly cloudy,0.0,0.0,47,10,6,1014,30,77,18,65,7,44,18,65,11,18,18,65,1
2021-01-27,600,Houston,16,61,14,22,339,NNW,122,Overcast,0.0,0.0,47,10,6,1017,31,46,16,61,5,40,16,61,19,30,16,61,4
2021-01-27,900,Houston,15,59,13,21,355,N,116,Partly cloudy,0.0,0.0,48,10,6,1021,31,10,15,59,4,40,15,59,17,28,15,59,5
2021-01-27,1200,Houston,18,64,12,19,349,NNW,116,Partly cloudy,0.0,0.0,34,10,6,1024,31,11,18,64,1,34,18,64,15,23,18,64,5
2021-01-27,1500,Houston,20,67,12,19,115,ESE,116,Partly cloudy,0.0,0.0,24,10,6,1024,31,26,20,67,-2,29,20,67,14,22,20,67,5
2021-01-27,1800,Houston,19,65,11,18,4,N,116,Partly cloudy,0.0,0.0,27,10,6,1025,31,35,19,65,-1,30,19,65,15,24,19,65,1
2021-01-27,2100,Houston,16,61,11,18,18,NNE,116,Partly cloudy,0.0,0.0,42,10,6,1028,31,34,16,61,3,37,15,59,15,25,15,59,1
2021-01-28,0,Houston,14,57,10,17,21,NNE,122,Overcast,0.0,0.0,48,10,6,1030,31,93,14,57,3,38,13,56,14,23,13,56,1
2021-01-28,300,Houston,12,54,10,17,29,NNE,122,Overcast,0.0,0.0,54,10,6,1031,31,93,12,54,3,38,10,51,14,22,10,51,1
2021-01-28,600,Houston,10,50,10,15,44,NE,122,Overcast,0.0,0.0,64,10,6,1032,31,45,10,50,4,38,8,47,13,21,8,47,3
2021-01-28,900,Houston,10,49,9,15,61,ENE,116,Partly cloudy,0.0,0.0,66,10,6,1034,31,27,10,49,4,38,7,45,11,18,7,45,3
2021-01-28,1200,Houston,12,53,8,13,71,ENE,116,Partly cloudy,0.0,0.0,51,10,6,1034,31,32,12,53,2,35,11,51,9,14,11,51,4
2021-01-28,1500,Houston,15,59,6,10,73,ENE,116,Partly cloudy,0.0,0.0,36,10,6,1032,31,15,15,59,0,32,15,58,7,12,15,58,5
2021-01-28,1800,Houston,15,58,6,10,79,E,116,Partly cloudy,0.0,0.0,39,10,6,1031,31,17,15,58,1,33,14,58,7,12,14,58,1
2021-01-28,2100,Houston,13,56,6,10,103,ESE,116,Partly cloudy,0.0,0.0,45,10,6,1031,31,16,13,56,1,35,12,54,8,13,12,54,1
2021-01-29,0,Houston,12,54,5,9,118,ESE,116,Partly cloudy,0.0,0.0,51,10,6,1030,31,11,12,54,3,37,12,53,7,11,12,53,1
2021-01-29,300,Houston,11,53,4,6,117,ESE,116,Partly cloudy,0.0,0.0,59,10,6,1029,31,27,11,53,4,39,11,52,5,9,11,52,1
2021-01-29,600,Houston,11,51,5,8,81,E,116,Partly cloudy,0.0,0.0,66,10,6,1027,31,15,11,51,5,40,10,50,6,10,10,50,4
2021-01-29,900,Houston,11,51,6,10,69,ENE,116,Partly cloudy,0.0,0.0,68,10,6,1027,31,38,11,51,5,41,9,49,8,12,9,49,4
2021-01-29,1200,Houston,14,57,8,12,112,ESE,116,Partly cloudy,0.0,0.0,60,10,6,1026,31,68,14,57,6,44,14,56,9,14,14,56,4
2021-01-29,1500,Houston,17,62,10,16,137,SE,119,Cloudy,0.0,0.0,59,10,6,1023,31,84,17,62,8,47,17,62,11,18,17,62,4
2021-01-29,1800,Houston,16,61,10,16,135,SE,122,Overcast,0.0,0.0,65,10,6,1021,31,80,16,61,9,49,16,61,13,21,16,61,1
2021-01-29,2100,Houston,16,60,10,16,138,SE,119,Cloudy,0.0,0.0,71,10,6,1020,31,72,16,60,11,51,16,60,15,23,16,60,1
2021-01-30,0,Houston,15,60,9,14,154,SSE,116,Partly cloudy,0.0,0.0,75,10,6,1019,31,79,15,60,11,51,15,59,14,23,15,59,1
2021-01-30,300,Houston,16,61,9,15,168,SSE,122,Overcast,0.0,0.0,77,10,6,1017,30,84,16,61,12,53,16,61,16,25,16,61,1
2021-01-30,600,Houston,16,62,11,18,175,S,119,Cloudy,0.0,0.0,81,10,6,1014,30,91,16,62,13,55,16,62,18,30,16,62,4
2021-01-30,900,Houston,18,64,13,21,180,S,122,Overcast,0.0,0.0,81,10,6,1013,30,89,18,64,14,58,18,64,21,34,18,64,4
2021-01-30,1200,Houston,20,67,15,23,189,S,119,Cloudy,0.0,0.0,77,10,6,1012,30,89,20,67,16,60,20,67,22,36,20,67,4
2021-01-30,1500,Houston,21,69,13,21,205,SSW,122,Overcast,0.1,0.0,79,5,2,1011,30,97,21,69,17,62,21,69,19,31,21,69,5
2021-01-30,1800,Houston,20,68,10,15,226,SW,266,Light drizzle,0.7,0.0,87,7,4,1011,30,100,20,68,18,64,20,68,15,24,20,68,1
2021-01-30,2100,Houston,16,60,7,11,230,SW,296,Light rain,0.7,0.0,92,10,6,1012,30,81,18,64,19,65,16,60,11,17,16,60,1
2021-01-31,0,Houston,18,64,8,12,250,WSW,353,Light rain shower,0.4,0.0,93,10,6,1014,30,68,18,64,17,62,18,64,13,21,18,64,1
2021-01-31,300,Houston,17,62,7,12,277,W,176,Patchy rain possible,0.1,0.0,72,10,6,1014,30,24,17,62,12,53,17,62,11,18,17,62,1
2021-01-31,600,Houston,16,60,7,11,306,NW,113,Sunny,0.0,0.0,48,10,6,1016,30,0,16,60,5,40,15,59,11,17,15,59,5
2021-01-31,900,Houston,15,59,10,15,331,NNW,113,Sunny,0.0,0.0,42,10,6,1019,31,0,15,59,3,37,15,59,13,22,15,59,5
2021-01-31,1200,Houston,17,63,12,19,334,NNW,113,Sunny,0.0,0.0,39,10,6,1022,31,0,17,63,3,38,17,63,15,23,17,63,5
2021-01-31,1500,Houston,19,66,13,22,329,NNW,113,Sunny,0.0,0.0,34,10,6,1021,31,0,19,66,3,37,19,66,15,25,19,66,5
2021-01-31,1800,Houston,18,64,14,22,330,NNW,113,Clear,0.0,0.0,37,10,6,1022,31,0,18,64,3,37,18,64,18,30,18,64,1
2021-01-31,2100,Houston,15,59,13,21,341,NNW,113,Clear,0.0,0.0,42,10,6,1024,31,0,15,59,2,36,14,57,19,30,14,57,1
